dt_index,date,time,lastPx,size,volume,SP5,SP4,SP3,SP2,SP1,BP1,BP2,BP3,BP4,BP5,SV5,SV4,SV3,SV2,SV1,BV1,BV2,BV3,BV4,BV5,return,tomorrow_return
2024-02-20 13:25:00,2024-02-20,132459958.0,141.6,0.0,13093000.0,141.85,141.8,141.75,141.7,141.65,141.6,141.55,141.5,141.45,141.4,266000.0,312000.0,42000.0,41000.0,10000.0,5000.0,17000.0,248000.0,209000.0,213000.0,0.007112375533428139,0.006369426751592355
