dt_index,date,time,lastPx,size,volume,SP5,SP4,SP3,SP2,SP1,BP1,BP2,BP3,BP4,BP5,SV5,SV4,SV3,SV2,SV1,BV1,BV2,BV3,BV4,BV5,minute_ret,abnormal_day
2024-02-19 11:52:00,2024-02-19,115158676.0,680.0,0.0,26330000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,427000.0,550000.0,1316000.0,476000.0,425000.0,409000.0,689000.0,534000.0,409000.0,518000.0,-0.001468428781204123,True
2024-02-19 11:53:00,2024-02-19,115259637.0,681.0,1000.0,26362000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,429000.0,550000.0,1321000.0,477000.0,417000.0,407000.0,680000.0,527000.0,410000.0,528000.0,0.0014705882352941124,True
2024-02-19 11:54:00,2024-02-19,115358220.0,680.0,0.0,26396000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,433000.0,550000.0,1330000.0,484000.0,410000.0,432000.0,680000.0,531000.0,412000.0,528000.0,-0.001468428781204123,True
2024-02-19 11:55:00,2024-02-19,115459679.0,680.0,0.0,26439000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,433000.0,550000.0,1337000.0,484000.0,391000.0,425000.0,681000.0,531000.0,409000.0,529000.0,0.0,True
2024-02-19 11:56:00,2024-02-19,115554865.0,680.0,0.0,26472000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,427000.0,550000.0,1347000.0,485000.0,421000.0,419000.0,681000.0,531000.0,409000.0,529000.0,0.0,True
2024-02-19 11:57:00,2024-02-19,115659790.0,681.0,0.0,26529000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,427000.0,551000.0,1346000.0,485000.0,388000.0,415000.0,674000.0,538000.0,404000.0,529000.0,0.0014705882352941124,True
2024-02-19 11:58:00,2024-02-19,115758799.0,680.0,0.0,26562000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,429000.0,551000.0,1355000.0,483000.0,368000.0,412000.0,678000.0,538000.0,404000.0,530000.0,-0.001468428781204123,True
2024-02-19 11:59:00,2024-02-19,115859752.0,681.0,0.0,26609000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,428000.0,551000.0,1354000.0,491000.0,362000.0,400000.0,687000.0,538000.0,410000.0,530000.0,0.0014705882352941124,True
2024-02-19 12:00:00,2024-02-19,115959535.0,681.0,0.0,26638000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,428000.0,551000.0,1360000.0,492000.0,348000.0,406000.0,683000.0,538000.0,410000.0,533000.0,0.0,True
2024-02-19 12:01:00,2024-02-19,120059695.0,680.0,0.0,26670000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,428000.0,551000.0,1370000.0,490000.0,336000.0,504000.0,685000.0,534000.0,402000.0,532000.0,-0.001468428781204123,True
2024-02-19 12:02:00,2024-02-19,120158355.0,681.0,0.0,26701000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,428000.0,551000.0,1366000.0,495000.0,330000.0,506000.0,691000.0,535000.0,402000.0,533000.0,0.0014705882352941124,True
2024-02-19 12:03:00,2024-02-19,120258697.0,681.0,0.0,26730000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,429000.0,551000.0,1370000.0,488000.0,327000.0,516000.0,690000.0,537000.0,402000.0,532000.0,0.0,True
2024-02-19 12:04:00,2024-02-19,120359936.0,681.0,0.0,26751000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,428000.0,551000.0,1379000.0,492000.0,310000.0,543000.0,683000.0,536000.0,413000.0,530000.0,0.0,True
2024-02-19 12:05:00,2024-02-19,120455830.0,680.0,0.0,26776000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,424000.0,552000.0,1385000.0,489000.0,291000.0,543000.0,684000.0,537000.0,405000.0,530000.0,-0.001468428781204123,True
2024-02-19 12:06:00,2024-02-19,120557429.0,680.0,0.0,26822000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,426000.0,582000.0,1385000.0,519000.0,352000.0,527000.0,687000.0,533000.0,405000.0,530000.0,0.0,True
2024-02-19 12:07:00,2024-02-19,120657392.0,680.0,0.0,26850000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,430000.0,582000.0,1395000.0,523000.0,365000.0,640000.0,693000.0,528000.0,405000.0,530000.0,0.0,True
2024-02-19 12:08:00,2024-02-19,120758182.0,681.0,0.0,26907000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,432000.0,582000.0,1391000.0,526000.0,378000.0,633000.0,690000.0,529000.0,405000.0,530000.0,0.0014705882352941124,True
2024-02-19 12:09:00,2024-02-19,120858329.0,681.0,0.0,26948000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,433000.0,583000.0,1391000.0,529000.0,426000.0,643000.0,683000.0,531000.0,406000.0,531000.0,0.0,True
2024-02-19 12:10:00,2024-02-19,120958631.0,681.0,0.0,26984000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,583000.0,583000.0,1225000.0,525000.0,420000.0,648000.0,683000.0,531000.0,405000.0,531000.0,0.0,True
2024-02-19 12:11:00,2024-02-19,121057348.0,680.0,0.0,27153000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,583000.0,583000.0,1228000.0,524000.0,481000.0,475000.0,669000.0,543000.0,405000.0,531000.0,-0.001468428781204123,True
2024-02-19 12:12:00,2024-02-19,121159175.0,681.0,0.0,27187000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,583000.0,584000.0,1230000.0,530000.0,474000.0,519000.0,671000.0,547000.0,385000.0,528000.0,0.0014705882352941124,True
2024-02-19 12:13:00,2024-02-19,121257436.0,681.0,0.0,27284000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,583000.0,585000.0,1237000.0,529000.0,407000.0,553000.0,681000.0,548000.0,385000.0,519000.0,0.0,True
2024-02-19 12:14:00,2024-02-19,121359696.0,681.0,0.0,27321000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,583000.0,586000.0,1239000.0,537000.0,393000.0,548000.0,681000.0,548000.0,385000.0,499000.0,0.0,True
2024-02-19 12:15:00,2024-02-19,121458695.0,680.0,0.0,27400000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,583000.0,588000.0,1299000.0,593000.0,486000.0,527000.0,679000.0,548000.0,385000.0,494000.0,-0.001468428781204123,True
2024-02-19 12:16:00,2024-02-19,121558216.0,681.0,0.0,27431000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,589000.0,1297000.0,600000.0,474000.0,530000.0,690000.0,546000.0,385000.0,494000.0,0.0014705882352941124,True
2024-02-19 12:17:00,2024-02-19,121659754.0,680.0,0.0,27487000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,588000.0,1303000.0,596000.0,513000.0,529000.0,686000.0,540000.0,386000.0,468000.0,-0.001468428781204123,True
2024-02-19 12:18:00,2024-02-19,121759395.0,680.0,0.0,27526000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,588000.0,1315000.0,595000.0,502000.0,489000.0,689000.0,522000.0,385000.0,469000.0,0.0,True
2024-02-19 12:19:00,2024-02-19,121859902.0,681.0,0.0,27548000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,588000.0,1311000.0,598000.0,532000.0,501000.0,690000.0,524000.0,387000.0,475000.0,0.0014705882352941124,True
2024-02-19 12:20:00,2024-02-19,121959993.0,681.0,0.0,27620000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,588000.0,1313000.0,602000.0,495000.0,471000.0,691000.0,521000.0,397000.0,476000.0,0.0,True
2024-02-19 12:21:00,2024-02-19,122059962.0,681.0,0.0,27656000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,587000.0,1323000.0,608000.0,599000.0,451000.0,690000.0,523000.0,397000.0,475000.0,0.0,True
2024-02-19 12:22:00,2024-02-19,122158334.0,680.0,0.0,27699000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,587000.0,1326000.0,605000.0,584000.0,442000.0,694000.0,524000.0,398000.0,475000.0,-0.001468428781204123,True
2024-02-19 12:23:00,2024-02-19,122258779.0,680.0,1000.0,27751000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,586000.0,1332000.0,599000.0,584000.0,423000.0,699000.0,523000.0,367000.0,477000.0,0.0,True
2024-02-19 12:24:00,2024-02-19,122358669.0,681.0,0.0,27778000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,586000.0,1385000.0,610000.0,578000.0,538000.0,697000.0,524000.0,396000.0,477000.0,0.0014705882352941124,True
2024-02-19 12:25:00,2024-02-19,122459137.0,680.0,2000.0,27807000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,586000.0,1395000.0,610000.0,579000.0,534000.0,698000.0,523000.0,398000.0,478000.0,-0.001468428781204123,True
2024-02-19 12:26:00,2024-02-19,122556957.0,680.0,0.0,27826000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,604000.0,586000.0,1417000.0,599000.0,587000.0,532000.0,698000.0,519000.0,398000.0,479000.0,0.0,True
2024-02-19 12:27:00,2024-02-19,122658828.0,681.0,3000.0,27863000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,604000.0,585000.0,1425000.0,606000.0,581000.0,534000.0,699000.0,519000.0,398000.0,478000.0,0.0014705882352941124,True
2024-02-19 12:28:00,2024-02-19,122757569.0,680.0,0.0,27900000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,585000.0,1425000.0,619000.0,570000.0,527000.0,700000.0,518000.0,398000.0,478000.0,-0.001468428781204123,True
2024-02-19 12:29:00,2024-02-19,122859662.0,681.0,0.0,27931000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,602000.0,584000.0,1422000.0,629000.0,494000.0,550000.0,701000.0,540000.0,397000.0,460000.0,0.0014705882352941124,True
2024-02-19 12:30:00,2024-02-19,122959576.0,681.0,2000.0,27964000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,602000.0,577000.0,1439000.0,634000.0,512000.0,781000.0,702000.0,539000.0,401000.0,460000.0,0.0,True
2024-02-19 12:31:00,2024-02-19,123059458.0,681.0,0.0,28409000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,600000.0,577000.0,1535000.0,502000.0,95000.0,912000.0,740000.0,547000.0,401000.0,461000.0,0.0,True
2024-02-19 12:32:00,2024-02-19,123158031.0,681.0,0.0,28564000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,258000.0,598000.0,585000.0,1517000.0,487000.0,79000.0,498000.0,713000.0,519000.0,387000.0,0.0,True
2024-02-19 12:33:00,2024-02-19,123259516.0,682.0,0.0,28603000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,262000.0,599000.0,588000.0,1528000.0,471000.0,90000.0,507000.0,706000.0,513000.0,387000.0,0.001468428781204123,True
2024-02-19 12:34:00,2024-02-19,123358620.0,681.0,0.0,28634000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,263000.0,598000.0,586000.0,1545000.0,484000.0,128000.0,511000.0,689000.0,512000.0,386000.0,-0.0014662756598240456,True
2024-02-19 12:35:00,2024-02-19,123457484.0,682.0,0.0,28663000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,263000.0,600000.0,586000.0,1549000.0,477000.0,127000.0,524000.0,685000.0,510000.0,386000.0,0.001468428781204123,True
2024-02-19 12:36:00,2024-02-19,123559818.0,681.0,0.0,28696000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,264000.0,607000.0,584000.0,1553000.0,466000.0,166000.0,531000.0,679000.0,491000.0,385000.0,-0.0014662756598240456,True
2024-02-19 12:37:00,2024-02-19,123657127.0,682.0,0.0,28726000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,260000.0,608000.0,592000.0,1556000.0,469000.0,144000.0,538000.0,683000.0,490000.0,385000.0,0.001468428781204123,True
2024-02-19 12:38:00,2024-02-19,123758898.0,681.0,0.0,28750000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,260000.0,608000.0,593000.0,1543000.0,438000.0,164000.0,541000.0,681000.0,491000.0,385000.0,-0.0014662756598240456,True
2024-02-19 12:39:00,2024-02-19,123859694.0,681.0,0.0,28826000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,260000.0,608000.0,592000.0,1547000.0,423000.0,301000.0,658000.0,382000.0,510000.0,386000.0,0.0,True
2024-02-19 12:40:00,2024-02-19,123959108.0,681.0,0.0,28859000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,261000.0,607000.0,587000.0,1548000.0,464000.0,314000.0,675000.0,383000.0,504000.0,379000.0,0.0,True
2024-02-19 12:41:00,2024-02-19,124057289.0,681.0,0.0,28976000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,261000.0,609000.0,588000.0,1556000.0,417000.0,310000.0,648000.0,399000.0,494000.0,379000.0,0.0,True
2024-02-19 12:42:00,2024-02-19,124158487.0,681.0,0.0,29014000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,411000.0,612000.0,368000.0,1557000.0,435000.0,364000.0,651000.0,349000.0,442000.0,379000.0,0.0,True
2024-02-19 12:43:00,2024-02-19,124257844.0,681.0,1000.0,29053000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,413000.0,612000.0,371000.0,1559000.0,430000.0,355000.0,649000.0,348000.0,441000.0,379000.0,0.0,True
2024-02-19 12:44:00,2024-02-19,124358307.0,681.0,0.0,29190000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,413000.0,598000.0,346000.0,1547000.0,422000.0,273000.0,646000.0,354000.0,443000.0,379000.0,0.0,True
2024-02-19 12:45:00,2024-02-19,124455560.0,681.0,0.0,29234000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,413000.0,598000.0,346000.0,1543000.0,414000.0,263000.0,648000.0,347000.0,442000.0,379000.0,0.0,True
2024-02-19 12:46:00,2024-02-19,124559712.0,681.0,0.0,29281000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,414000.0,599000.0,346000.0,1549000.0,403000.0,243000.0,650000.0,354000.0,434000.0,379000.0,0.0,True
2024-02-19 12:47:00,2024-02-19,124659636.0,681.0,0.0,29326000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,415000.0,607000.0,347000.0,1554000.0,396000.0,225000.0,630000.0,350000.0,435000.0,347000.0,0.0,True
2024-02-19 12:48:00,2024-02-19,124759540.0,682.0,4000.0,29408000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,410000.0,606000.0,347000.0,1559000.0,405000.0,171000.0,634000.0,306000.0,437000.0,347000.0,0.001468428781204123,True
2024-02-19 12:49:00,2024-02-19,124857422.0,681.0,2000.0,29451000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,415000.0,606000.0,347000.0,1559000.0,402000.0,333000.0,535000.0,310000.0,447000.0,347000.0,-0.0014662756598240456,True
2024-02-19 12:50:00,2024-02-19,124954977.0,682.0,1000.0,29541000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,415000.0,606000.0,344000.0,1519000.0,413000.0,284000.0,545000.0,293000.0,443000.0,347000.0,0.001468428781204123,True
2024-02-19 12:51:00,2024-02-19,125059337.0,681.0,0.0,29576000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,414000.0,606000.0,345000.0,1695000.0,508000.0,274000.0,550000.0,293000.0,443000.0,348000.0,-0.0014662756598240456,True
2024-02-19 12:52:00,2024-02-19,125159971.0,681.0,0.0,29613000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,414000.0,605000.0,347000.0,1700000.0,491000.0,264000.0,574000.0,290000.0,442000.0,349000.0,0.0,True
2024-02-19 12:53:00,2024-02-19,125257450.0,681.0,0.0,29646000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,414000.0,605000.0,347000.0,1729000.0,488000.0,250000.0,577000.0,289000.0,442000.0,349000.0,0.0,True
2024-02-19 12:54:00,2024-02-19,125359888.0,681.0,0.0,29689000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,415000.0,605000.0,343000.0,1705000.0,514000.0,237000.0,581000.0,288000.0,442000.0,349000.0,0.0,True
2024-02-19 12:55:00,2024-02-19,125458176.0,681.0,1000.0,29741000.0,686.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,414000.0,606000.0,345000.0,1715000.0,525000.0,203000.0,573000.0,288000.0,442000.0,358000.0,0.0,True
2024-02-19 12:56:00,2024-02-19,125559917.0,681.0,0.0,29985000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,336000.0,1620000.0,417000.0,215000.0,566000.0,240000.0,470000.0,348000.0,383000.0,0.0,True
2024-02-19 12:57:00,2024-02-19,125659637.0,680.0,0.0,30046000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,342000.0,1546000.0,308000.0,437000.0,523000.0,219000.0,489000.0,348000.0,383000.0,-0.001468428781204123,True
2024-02-19 12:58:00,2024-02-19,125759830.0,680.0,0.0,30096000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,342000.0,1551000.0,290000.0,480000.0,549000.0,222000.0,491000.0,346000.0,385000.0,0.0,True
2024-02-19 12:59:00,2024-02-19,125857874.0,681.0,0.0,30145000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,608000.0,336000.0,1558000.0,282000.0,471000.0,517000.0,235000.0,479000.0,345000.0,385000.0,0.0014705882352941124,True
2024-02-19 13:00:00,2024-02-19,125959964.0,680.0,0.0,30171000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,609000.0,342000.0,1549000.0,293000.0,480000.0,502000.0,240000.0,479000.0,345000.0,386000.0,-0.001468428781204123,True
2024-02-19 13:01:00,2024-02-19,130057530.0,681.0,0.0,30204000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,610000.0,336000.0,1559000.0,287000.0,489000.0,499000.0,243000.0,480000.0,345000.0,390000.0,0.0014705882352941124,True
2024-02-19 13:02:00,2024-02-19,130159509.0,680.0,0.0,30240000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,600000.0,343000.0,1578000.0,307000.0,482000.0,504000.0,279000.0,481000.0,344000.0,390000.0,-0.001468428781204123,True
2024-02-19 13:03:00,2024-02-19,130259902.0,681.0,0.0,30285000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,599000.0,336000.0,1588000.0,303000.0,513000.0,506000.0,258000.0,495000.0,344000.0,390000.0,0.0014705882352941124,True
2024-02-19 13:04:00,2024-02-19,130357539.0,681.0,0.0,30332000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,598000.0,338000.0,1595000.0,302000.0,498000.0,500000.0,285000.0,475000.0,344000.0,389000.0,0.0,True
2024-02-19 13:05:00,2024-02-19,130459615.0,681.0,0.0,30425000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,596000.0,338000.0,1657000.0,312000.0,445000.0,490000.0,312000.0,476000.0,353000.0,389000.0,0.0,True
2024-02-19 13:06:00,2024-02-19,130558631.0,681.0,0.0,30480000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,600000.0,337000.0,1613000.0,297000.0,489000.0,460000.0,291000.0,476000.0,344000.0,389000.0,0.0,True
2024-02-19 13:07:00,2024-02-19,130659644.0,680.0,0.0,30643000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,600000.0,343000.0,1633000.0,246000.0,498000.0,337000.0,286000.0,491000.0,345000.0,388000.0,-0.001468428781204123,True
2024-02-19 13:08:00,2024-02-19,130759579.0,680.0,0.0,30681000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,601000.0,343000.0,1638000.0,248000.0,475000.0,342000.0,285000.0,498000.0,346000.0,390000.0,0.0,True
2024-02-19 13:09:00,2024-02-19,130859536.0,681.0,0.0,30711000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,601000.0,340000.0,1644000.0,249000.0,472000.0,334000.0,290000.0,495000.0,348000.0,387000.0,0.0014705882352941124,True
2024-02-19 13:10:00,2024-02-19,130959777.0,681.0,0.0,30807000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,541000.0,360000.0,1656000.0,249000.0,469000.0,272000.0,285000.0,496000.0,341000.0,388000.0,0.0,True
2024-02-19 13:11:00,2024-02-19,131059332.0,680.0,0.0,30913000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,541000.0,366000.0,1656000.0,247000.0,478000.0,220000.0,282000.0,492000.0,341000.0,387000.0,-0.001468428781204123,True
2024-02-19 13:12:00,2024-02-19,131159380.0,680.0,0.0,30964000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,540000.0,365000.0,1643000.0,250000.0,478000.0,210000.0,290000.0,493000.0,340000.0,387000.0,0.0,True
2024-02-19 13:13:00,2024-02-19,131259835.0,680.0,0.0,31024000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,540000.0,360000.0,1688000.0,253000.0,443000.0,211000.0,301000.0,474000.0,336000.0,387000.0,0.0,True
2024-02-19 13:14:00,2024-02-19,131359507.0,680.0,0.0,31118000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,539000.0,357000.0,1696000.0,221000.0,394000.0,163000.0,281000.0,494000.0,337000.0,387000.0,0.0,True
2024-02-19 13:15:00,2024-02-19,131459125.0,680.0,0.0,31394000.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,675.0,361000.0,1670000.0,236000.0,181000.0,87000.0,277000.0,532000.0,340000.0,382000.0,832000.0,0.0,True
2024-02-19 13:16:00,2024-02-19,131559397.0,680.0,0.0,31523000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,539000.0,334000.0,1732000.0,221000.0,131000.0,39000.0,297000.0,572000.0,335000.0,377000.0,0.0,True
2024-02-19 13:17:00,2024-02-19,131658607.0,681.0,0.0,31541000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,537000.0,299000.0,1790000.0,270000.0,121000.0,111000.0,319000.0,523000.0,333000.0,375000.0,0.0014705882352941124,True
2024-02-19 13:18:00,2024-02-19,131758495.0,681.0,0.0,31579000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,535000.0,296000.0,1792000.0,274000.0,153000.0,122000.0,297000.0,538000.0,322000.0,375000.0,0.0,True
2024-02-19 13:19:00,2024-02-19,131859965.0,680.0,0.0,31634000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,533000.0,281000.0,1786000.0,269000.0,212000.0,114000.0,295000.0,538000.0,325000.0,374000.0,-0.001468428781204123,True
2024-02-19 13:20:00,2024-02-19,131958480.0,681.0,0.0,31777000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,480000.0,183000.0,2084000.0,266000.0,181000.0,16000.0,284000.0,537000.0,333000.0,385000.0,0.0014705882352941124,True
2024-02-19 13:21:00,2024-02-19,132059958.0,681.0,0.0,31874000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,479000.0,183000.0,2088000.0,225000.0,169000.0,27000.0,281000.0,526000.0,347000.0,398000.0,0.0,True
2024-02-19 13:22:00,2024-02-19,132159003.0,681.0,2000.0,31891000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,474000.0,171000.0,2106000.0,227000.0,171000.0,60000.0,271000.0,527000.0,346000.0,399000.0,0.0,True
2024-02-19 13:23:00,2024-02-19,132259412.0,681.0,0.0,31928000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,472000.0,151000.0,2134000.0,272000.0,155000.0,156000.0,242000.0,522000.0,347000.0,399000.0,0.0,True
2024-02-19 13:24:00,2024-02-19,132359985.0,680.0,0.0,32035000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,471000.0,157000.0,2130000.0,283000.0,134000.0,86000.0,197000.0,527000.0,331000.0,377000.0,-0.001468428781204123,True
2024-02-19 13:25:00,2024-02-19,132459776.0,681.0,0.0,32176000.0,685.0,684.0,683.0,682.0,681.0,680.0,679.0,678.0,677.0,676.0,455000.0,143000.0,2109000.0,225000.0,77000.0,21000.0,187000.0,461000.0,340000.0,373000.0,0.0014705882352941124,True
2024-02-29 09:01:00,2024-02-29,90059992.0,691.0,0.0,4795000.0,696.0,695.0,694.0,693.0,692.0,691.0,690.0,689.0,688.0,687.0,96000.0,383000.0,295000.0,1146000.0,244000.0,144000.0,419000.0,153000.0,301000.0,205000.0,,True
2024-02-29 09:02:00,2024-02-29,90159889.0,691.0,0.0,5007000.0,696.0,695.0,694.0,693.0,692.0,691.0,690.0,689.0,688.0,687.0,94000.0,887000.0,313000.0,1175000.0,252000.0,193000.0,470000.0,176000.0,331000.0,215000.0,0.0,True
2024-02-29 09:03:00,2024-02-29,90259956.0,691.0,0.0,5246000.0,696.0,695.0,694.0,693.0,692.0,691.0,690.0,689.0,688.0,687.0,99000.0,893000.0,302000.0,1185000.0,166000.0,263000.0,468000.0,190000.0,327000.0,210000.0,0.0,True
2024-02-29 09:04:00,2024-02-29,90359957.0,692.0,0.0,5548000.0,697.0,696.0,695.0,694.0,693.0,692.0,691.0,690.0,689.0,688.0,98000.0,124000.0,923000.0,347000.0,59000.0,148000.0,414000.0,376000.0,178000.0,329000.0,0.0014471780028944004,True
2024-02-29 09:05:00,2024-02-29,90459512.0,692.0,0.0,5656000.0,697.0,696.0,695.0,694.0,693.0,692.0,691.0,690.0,689.0,688.0,101000.0,133000.0,404000.0,371000.0,183000.0,206000.0,424000.0,406000.0,187000.0,338000.0,0.0,True
