,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
train_g,1.1136806011199951,1.0338250398635864,1.0711658000946045,1.0890443325042725,1.0988606214523315,1.1884148120880127,1.4524345397949219,0.8626708388328552,1.7358198165893555,1.7778061628341675,1.7890217304229736,1.7924280166625977,1.803036093711853,1.8069952726364136,1.8073985576629639,1.8048352003097534,1.795529842376709,1.7681468725204468,1.6928569078445435,1.560433030128479,0.8201659321784973,0.5756456851959229,0.42135995626449585,0.37737590074539185,0.3551560640335083,0.30463480949401855,0.2954968214035034,0.4454898238182068,0.5332378149032593,0.5470183491706848,0.547516405582428,0.5778903961181641,0.5445131659507751,0.518012285232544,0.5190317034721375,0.4915706217288971,0.4895079433917999,0.47613680362701416,0.4714914560317993,0.461824893951416,0.45614728331565857,0.5100957751274109,0.4497988224029541,0.4493660032749176,0.4398750364780426,0.43739524483680725,0.675993025302887,0.43533432483673096,0.43384850025177,0.42877084016799927,0.42688238620758057,0.42294368147850037,0.42006969451904297,0.41868865489959717,0.4170888066291809,0.4158457815647125,0.4151034951210022,0.41457292437553406,0.41390323638916016,0.41216591000556946,0.4103119671344757,0.4093276858329773,0.6232843399047852,0.4144108295440674,0.4178142249584198,0.4125719368457794,0.40514013171195984,0.40755322575569153,0.40976107120513916,0.4074396789073944,0.40511631965637207
train_d,0.25000399351119995,0.2538106441497803,0.2500244975090027,0.24990445375442505,0.24514180421829224,0.19928166270256042,0.1069263219833374,0.3377009630203247,0.029536854475736618,0.02211924083530903,0.002942934399470687,0.000648489804007113,0.00017369775741826743,6.472621316788718e-05,3.3000123949022964e-05,2.0552322894218378e-05,1.4637529602623545e-05,1.142067412729375e-05,9.504280569672119e-06,3.171260323142633e-05,0.2614201605319977,0.4877077341079712,0.5159560441970825,0.5698603391647339,0.5250968337059021,0.5089522004127502,0.430730402469635,0.28142449259757996,0.24908208847045898,0.24933403730392456,0.25008249282836914,0.2518807053565979,0.2502624988555908,0.2501024305820465,0.2500213384628296,0.25001877546310425,0.25001102685928345,0.25000089406967163,0.2499888837337494,0.24998924136161804,0.24997124075889587,0.23710688948631287,0.25013720989227295,0.2500038743019104,0.2499927282333374,0.24991632997989655,0.2495850920677185,0.24995318055152893,0.24998262524604797,0.2499804049730301,0.24999448657035828,0.2499985694885254,0.24999278783798218,0.24998046457767487,0.24998049437999725,0.24997824430465698,0.24996507167816162,0.2499522566795349,0.2499409317970276,0.249933660030365,0.24990928173065186,0.24984247982501984,0.2664555311203003,0.24982000887393951,0.24995219707489014,0.24998518824577332,0.2500060498714447,0.2500022351741791,0.24999508261680603,0.24987578392028809,0.24962842464447021
