,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
train_g,1.294995903968811,1.3187012672424316,1.285839319229126,1.259583830833435,1.266226053237915,1.2789226770401,1.2892524003982544,1.2747827768325806,1.2659447193145752,1.237675666809082,1.078320026397705,1.2090630531311035,1.2797703742980957,1.469571828842163,1.2297419309616089,1.0740469694137573,1.2191945314407349,1.0325416326522827,1.2971428632736206,1.1458181142807007,1.01705002784729,1.000913143157959,0.9881676435470581,1.0158969163894653,1.5292249917984009,1.0473538637161255,0.9515622854232788,1.1126272678375244,0.9756581783294678,1.0323776006698608,1.1907358169555664,1.0900119543075562,0.5481484532356262,0.48987334966659546,0.6930397152900696,0.5335980653762817,0.6041781902313232,0.5778860449790955,0.7206103801727295,0.6308966279029846,0.8856961131095886,0.7990298271179199,0.8091757297515869,0.6898974180221558,0.5663001537322998,0.46126461029052734,0.6004109382629395,0.501739501953125,0.5789724588394165,0.636649489402771,0.7309481501579285,0.6934218406677246,0.6879512071609497,0.8419082164764404,0.77140212059021,0.8900748491287231,0.966070830821991,1.0948421955108643,2.0926053524017334,0.9911728501319885,1.8114879131317139,1.1191529035568237,0.6951179504394531,1.384364366531372,0.8201751708984375,1.308913230895996,1.146501898765564,0.8523106575012207,0.7113544344902039,1.1514205932617188,1.0906152725219727,0.8349451422691345,0.8790479898452759,0.7710906267166138,1.1501142978668213,0.923150897026062,1.0232603549957275,0.7621188759803772,1.6277116537094116,0.8694086670875549,0.6905598044395447,1.1117782592773438,0.612575352191925,1.1522719860076904,0.7078011631965637,0.8179041147232056,0.7709773182868958,0.7476406097412109,0.7564743757247925,0.7874228954315186,0.6380472779273987,0.8023627996444702,0.7413337230682373,0.7431715130805969,0.759161114692688,0.7139541506767273,0.9831549525260925,1.0860768556594849,1.0888705253601074,1.211059808731079,6.78169584274292,5.481621742248535,0.958077609539032,1.3368936777114868,2.317405939102173,2.062359094619751,1.3582175970077515,0.7916960120201111,1.0864522457122803,0.6503570675849915,0.8201355338096619,0.7432788610458374,0.7773679494857788,1.0840740203857422,1.1022850275039673,0.9269415140151978,0.732906699180603,0.8107465505599976,1.301428198814392,0.772494912147522,0.9289016723632812,8.131564140319824,1.8805527687072754,1.267693042755127,1.4565156698226929,0.9829798936843872,0.8305528163909912,1.1432011127471924,2.934475898742676,1.1796743869781494,1.364079236984253,1.1746965646743774,0.869242787361145,0.9937794804573059,1.1717467308044434,0.9453142881393433,0.7555099725723267,1.7277169227600098,1.5420002937316895,1.312491536140442,1.1733860969543457,1.181113839149475,1.0401678085327148,0.9028570652008057,1.0714268684387207,3.4645721912384033,1.2417266368865967,1.4517383575439453,1.4652942419052124,1.392555832862854,1.1157501935958862,1.7169907093048096,1.6235918998718262,1.238439679145813,1.0548689365386963,0.7442797422409058,0.6622504591941833,0.5322625041007996,0.5849820375442505,0.5907742381095886,0.7573864459991455,0.8041173219680786,0.7348785400390625,0.8454923629760742,0.6890069246292114,0.7326214909553528,1.5557570457458496,1.7033721208572388,1.1151705980300903,2.9344308376312256,1.546492099761963,1.2255725860595703,1.1036741733551025,1.1050560474395752,1.026802897453308,0.9443761706352234,0.9638487696647644,0.9571996927261353,1.0555667877197266,1.382418155670166,1.26773202419281,1.0981956720352173,1.125471830368042,1.1401779651641846,1.2417360544204712,1.5546550750732422,2.255286693572998,1.6328693628311157,1.7091702222824097,1.8308544158935547,2.0219244956970215,1.8077962398529053,1.5825427770614624,1.2964870929718018,1.802208662033081,1.4751442670822144,1.174054503440857,1.6225794553756714,0.7627158164978027,1.5710811614990234
train_d,0.25000420212745667,0.25002288818359375,0.24999123811721802,0.2499781996011734,0.24994131922721863,0.24988561868667603,0.2497761845588684,0.24928557872772217,0.24835392832756042,0.246300607919693,0.2408878207206726,0.2478329837322235,0.24217532575130463,0.26157766580581665,0.24768593907356262,0.24378833174705505,0.24530713260173798,0.2481151521205902,0.224676713347435,0.24624887108802795,0.21261745691299438,0.22359147667884827,0.26144713163375854,0.19135087728500366,0.2780955731868744,0.2438138723373413,0.17759814858436584,0.2204551249742508,0.21542951464653015,0.2073049545288086,0.1855458766222,0.19247716665267944,0.413964182138443,0.3184435963630676,0.270247220993042,0.2879329323768616,0.23366853594779968,0.2668609917163849,0.21506261825561523,0.23214460909366608,0.23041456937789917,0.21754315495491028,0.19739902019500732,0.2042345106601715,0.28390151262283325,0.3263196647167206,0.25702714920043945,0.28321877121925354,0.2516958713531494,0.2624147832393646,0.22684559226036072,0.2083227038383484,0.18615594506263733,0.1982002854347229,0.18444539606571198,0.18625304102897644,0.20737549662590027,0.3379892110824585,0.2403448224067688,0.2050461620092392,0.18544594943523407,0.15314453840255737,0.22638298571109772,0.3806208670139313,0.24361875653266907,0.2959641218185425,0.14051668345928192,0.23660540580749512,0.29179245233535767,0.22164329886436462,0.19348269701004028,0.2906675934791565,0.2047424167394638,0.2792279124259949,0.25349149107933044,0.2563595175743103,0.22262555360794067,0.25014814734458923,0.27190372347831726,0.24265718460083008,0.219768226146698,0.2638717591762543,0.24468430876731873,0.2529277503490448,0.24561807513237,0.25134336948394775,0.21864765882492065,0.21608483791351318,0.2611449062824249,0.19757501780986786,0.2630409300327301,0.2023037075996399,0.23373401165008545,0.24963688850402832,0.2310999035835266,0.308524489402771,0.22397711873054504,0.2201228141784668,0.2301509976387024,0.23221486806869507,0.21881833672523499,0.2003909796476364,0.2974967360496521,0.34728628396987915,0.31524789333343506,0.1659611612558365,0.2782267928123474,0.23456373810768127,0.24042965471744537,0.22769859433174133,0.2159195840358734,0.24095575511455536,0.23451928794384003,0.23850496113300323,0.3524335026741028,0.2050008475780487,0.24292343854904175,0.21209698915481567,0.3202703595161438,0.2761959731578827,0.2370184361934662,0.2723574638366699,0.23776094615459442,0.25982606410980225,0.2542710602283478,0.23485179245471954,0.24920302629470825,0.23457521200180054,0.20900128781795502,0.25468093156814575,0.193413645029068,0.17682960629463196,0.2247033566236496,0.22946970164775848,0.267710417509079,0.2648605406284332,0.28956127166748047,0.2023632824420929,0.1839706301689148,0.17391560971736908,0.24935948848724365,0.28444144129753113,0.20728540420532227,0.25637727975845337,0.2150801420211792,0.19290882349014282,0.17580440640449524,0.15803927183151245,0.13610616326332092,0.11326389014720917,0.1359911859035492,0.09378794580698013,0.1448913812637329,0.16095802187919617,0.34841108322143555,0.28186196088790894,0.3020182251930237,0.3115312457084656,0.2988525331020355,0.2784958779811859,0.25126418471336365,0.22704479098320007,0.22369042038917542,0.2216806709766388,0.2252090573310852,0.23237276077270508,0.11885924637317657,0.09992251545190811,0.2647055983543396,0.08975884318351746,0.28124961256980896,0.14377057552337646,0.16855141520500183,0.26165902614593506,0.19848497211933136,0.1934802085161209,0.18004074692726135,0.20457035303115845,0.16380079090595245,0.13017424941062927,0.17340321838855743,0.18909409642219543,0.17564086616039276,0.18253301084041595,0.1993846595287323,0.20427341759204865,0.16374936699867249,0.12063223123550415,0.07699719816446304,0.05739187076687813,0.05138211324810982,0.04694506153464317,0.11900080740451813,0.25413113832473755,0.14769652485847473,0.03459448367357254,0.0870254635810852,0.3466716706752777,0.26867246627807617,0.06884627044200897
